time	gasCreateMean(2)	gasCreateStd(3)	gasTotalMean(4)	gasTotalStd(5)	createMean(6)	createStd(7)	totKitty(8)	avgKitty(9)	minKitty(10)	maxKitty(11)	stdKitty(12)
294060	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294120	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294180	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294240	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294300	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294360	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294420	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294480	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294540	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294600	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294660	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294720	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294780	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294840	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294900	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
294960	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295020	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295080	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295140	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295200	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295260	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295320	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295380	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295440	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295500	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295560	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295620	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295680	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295740	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295800	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295860	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295920	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
295980	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296040	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296100	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296160	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296220	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296280	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296340	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296400	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296460	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296520	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296580	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296640	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296700	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296760	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296820	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296880	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
296940	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297000	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297060	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297120	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297180	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297240	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297300	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297360	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297420	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297480	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297540	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297600	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297660	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297720	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297780	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297840	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297900	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
297960	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298020	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298080	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298140	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298200	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298260	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298320	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298380	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298440	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298500	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298560	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298620	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298680	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298740	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298800	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298860	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298920	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
298980	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299040	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299100	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299160	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299220	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299280	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299340	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299400	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299460	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299520	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299580	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299640	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299700	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299760	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299820	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299880	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
299940	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300000	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300060	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300120	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300180	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300240	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300300	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300360	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300420	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300480	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300540	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300600	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300660	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300720	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300780	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300840	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300900	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
300960	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301020	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301080	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301140	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301200	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301260	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301320	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301380	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301440	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301500	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301560	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301620	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301680	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301740	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301800	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301860	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301920	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
301980	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302040	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302100	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302160	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302220	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302280	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302340	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302400	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302460	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302520	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302580	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302640	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302700	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302760	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302820	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302880	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
302940	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303000	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303060	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303120	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303180	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303240	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303300	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303360	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303420	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303480	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303540	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303600	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303660	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303720	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303780	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303840	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303900	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
303960	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304020	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304080	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304140	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304200	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304260	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304320	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304380	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304440	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304500	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304560	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304620	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304680	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304740	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304800	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304860	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304920	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
304980	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305040	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305100	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305160	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305220	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305280	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305340	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305400	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305460	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305520	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305580	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305640	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305700	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305760	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305820	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305880	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
305940	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306000	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306060	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306120	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306180	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306240	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306300	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306360	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306420	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306480	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306540	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306600	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306660	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306720	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306780	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306840	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306900	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
306960	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307020	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307080	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307140	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307200	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307260	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307320	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307380	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307440	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307500	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307560	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307620	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307680	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307740	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307800	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307860	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307920	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
307980	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308040	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308100	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308160	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308220	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308280	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308340	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308400	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308460	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308520	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308580	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308640	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308700	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308760	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308820	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308880	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
308940	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309000	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309060	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309120	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309180	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309240	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309300	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309360	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309420	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309480	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309540	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309600	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309660	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309720	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309780	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309840	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309900	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
309960	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
310020	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
310080	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
310140	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
310200	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
310260	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
310320	0.0	0.0	0.0	0.0	0.4	0.48989794855663565	2	0.4	0	1	0.48989794855663565
