time	gasCreaMean(2)	gasCreaStd(3)	gasTotalMean(4)	gasTotalStd(5)	creaMean(6)	creaStd(7)	totKitty(8)	avgKitty(9)	minKitty(10)	maxKitty(11)	stdKitty(12)
371280	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371340	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371400	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371460	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371520	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371580	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371640	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371700	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371760	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371820	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371880	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
371940	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372000	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372060	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372120	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372180	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372240	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372300	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372360	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372420	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372480	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372540	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372600	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372660	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372720	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372780	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372840	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372900	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
372960	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373020	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373080	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373140	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373200	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373260	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373320	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373380	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373440	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373500	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373560	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373620	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373680	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373740	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373800	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373860	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373920	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
373980	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374040	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374100	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374160	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374220	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374280	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374340	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374400	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374460	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374520	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374580	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374640	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374700	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374760	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374820	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374880	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
374940	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375000	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375060	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375120	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375180	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375240	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375300	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375360	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375420	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375480	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375540	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375600	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375660	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375720	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375780	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375840	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375900	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
375960	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376020	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376080	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376140	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376200	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376260	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376320	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376380	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376440	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376500	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376560	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376620	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376680	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376740	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376800	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376860	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376920	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
376980	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377040	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377100	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377160	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377220	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377280	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377340	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377400	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377460	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377520	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377580	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377640	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377700	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377760	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377820	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377880	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
377940	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378000	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378060	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378120	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378180	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378240	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378300	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378360	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378420	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378480	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378540	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378600	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378660	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378720	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378780	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378840	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378900	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
378960	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379020	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379080	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379140	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379200	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379260	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379320	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379380	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379440	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379500	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379560	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379620	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379680	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379740	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379800	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379860	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379920	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
379980	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380040	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380100	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380160	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380220	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380280	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380340	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380400	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380460	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380520	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380580	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380640	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380700	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380760	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380820	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380880	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
380940	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381000	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381060	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381120	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381180	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381240	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381300	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381360	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381420	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381480	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381540	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381600	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381660	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381720	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381780	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381840	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381900	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
381960	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382020	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382080	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382140	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382200	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382260	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382320	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382380	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382440	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382500	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382560	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382620	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382680	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382740	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382800	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382860	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382920	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
382980	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383040	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383100	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383160	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383220	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383280	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383340	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383400	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383460	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383520	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383580	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383640	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383700	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383760	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383820	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383880	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
383940	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384000	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384060	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384120	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384180	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384240	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384300	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384360	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384420	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384480	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384540	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384600	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384660	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384720	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384780	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384840	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384900	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
384960	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385020	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385080	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385140	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385200	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385260	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385320	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385380	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385440	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385500	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385560	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385620	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385680	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385740	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385800	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385860	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385920	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
385980	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386040	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386100	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386160	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386220	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386280	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386340	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386400	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386460	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386520	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386580	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386640	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386700	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386760	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386820	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386880	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
386940	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387000	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387060	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387120	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387180	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387240	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387300	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387360	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387420	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387480	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
387540	0.0	0.0	0.0	0.0	0.8	1.1661903789690602	4	0.8	0	3	1.1661903789690602
